id_modismo,modismo,significado,image
SINGLE_2215,ligado,"- Referido a una persona, que tiene buena suerte.
- Referido a una persona, que tiene mala suerte.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_ligado.png
SINGLE_2216,limosnero,"Referido a una persona, que pide limosna en las calles.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_limosnero.png
SINGLE_2217,limpiavidrios,"- Persona que tiene por oficio la limpieza de vidrios, generalmente de las ventanas de los edificios.
- Detergente líquido que se emplea para desengrasar y limpiar los vidrios.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_limpiavidrios.png
SINGLE_2218,limpión,Trozo de tela que se emplea en la cocina para secar o limpiar.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_limpi%C3%B3n.png
SINGLE_2219,liquiliqui,"Traje típico masculino de los Llanos Orientales, hecho generalmente de lino o dril y compuesto por chaqueta y pantalón del mismo color.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_liquiliqui.png
SINGLE_2220,lisura,"- desfachatez, desvergüenza
- expresión procaz",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lisura.png
SINGLE_2221,liudar,fermentar la masa con la levadura,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_liudar.png
SINGLE_2222,lizadero,Juego infantil ubicado en los parques que consta de una rampa y unas escaleras por las que los niños suben para luego deslizarse.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lizadero.png
SINGLE_2223,llanero,Relacionado con los Llanos orientales colombianos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_llanero.png
SINGLE_2224,llave,Forma de tratamiento usada entre amigos o compañeros de género masculino.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_llave.png
SINGLE_2225,llavería,"Amigo, compañero inseparable.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_llaver%C3%ADa.png
SINGLE_2226,llevado,"- a . dicho de una persona, que está en mala situación económica
- Referido a una persona, que está muy cansado o no puede más con la actividad que debe llevar a cabo.
- Referido a una persona, que se encuentra bajo los efectos de las drogas.
- Referido a una persona, que se encuentra en una mala situación económica.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_llevado.png
SINGLE_2227,llevar de diestro,llevar de cabestro a una bestia,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_llevar_de_diestro.png
SINGLE_2228,lloretas,"Referido a una persona, que llora mucho.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lloretas.png
SINGLE_2229,llorona,borrachera con llanto,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_llorona.png
SINGLE_2230,llovedera,Lluvia continua.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_llovedera.png
SINGLE_2231,lloviznarse,Mojarse con la lluvia.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lloviznarse.png
SINGLE_2232,lluspar,"Resbalar, deslizar.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lluspar.png
SINGLE_2233,lluspioso,"Referido a un objeto o superficie, que se resbala o se desliza con facilidad.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lluspioso.png
SINGLE_2234,lluvia,"- Celebración de diverso tipo en la que los invitados regalan sobres con dinero al festejado.
- En la reunión de una pareja que se casa, o de una futura madre, obsequios que se llevan para el nuevo hogar o el nuevo bebé.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lluvia.png
SINGLE_2235,lobería,"- Algo de mal gusto, escandaloso u ordinario.
- acción de mal gusto",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lober%C3%ADa.png
SINGLE_2236,lobo,"- dicho de una persona o cosa, de mal gusto, horrible ¡qué casa tan loba
- Referido a una persona u objeto, ordinario o de apariencia desagradable.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lobo.png
SINGLE_2237,lobón,"Lagarto de color verde oliva con manchas negras, caracterizado por una cola de cerca de 50 cm que usa para defenderse, y la propiedad de mimetizarse según las tonalidades del ambiente que le rodea.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lob%C3%B3n.png
SINGLE_2238,locato,"dicho de una persona, alocada, de poco juicio",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_locato.png
SINGLE_2239,locha,pereza,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_locha.png
SINGLE_2240,locho,Pereza para realizar alguna actividad.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_locho.png
SINGLE_2241,locro,sopa de papas,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_locro.png
SINGLE_2242,lolas,Senos de la mujer.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lolas.png
SINGLE_2243,loliar,Ir por varios almacenes probándose los productos o preguntando por sus características sin tener la intención de comprarlos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_loliar.png
SINGLE_2244,lolo,Persona que va por distintos almacenes probándose los productos o preguntando por sus características sin tener la intención de comprarlos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lolo.png
SINGLE_2245,lonche,"agasajo infantil, generalmente para celebrar un cumpleaños",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lonche.png
SINGLE_2246,lonchera,Recipiente plástico o de otro material en el que los niños llevan su alimento al colegio.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lonchera.png
SINGLE_2247,lonchería,restaurante donde se consumen comidas ligeras,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_loncher%C3%ADa.png
SINGLE_2248,longo,Piedra.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_longo.png
SINGLE_2249,loquera,"locura. ¡correr por el cura! –vocifera mazuera– pero ligero, que la fiebre poética le ha dado con loquera",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_loquera.png
SINGLE_2250,loquina,loquera,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_loquina.png
SINGLE_2251,lora,"- Persona que habla mucho.
- llaga, úlcera",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lora.png
SINGLE_2252,loína,"Armónica, instrumento de viento tradicional usada en ceremonias y festividades.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lo%C3%ADna.png
SINGLE_2253,luca,Cantidad de dinero equivalente a un peso.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_luca.png
SINGLE_2254,lulo,"Juego de mesa que se realiza con la baraja española que consiste en que los jugadores, con las cartas que tienen en la mano, debe ganar a los demás según la muestra de carta que haya salido, para ganar uno de los tres montos de apuesta.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lulo.png
SINGLE_2255,lumbalú,"Ritual funerario de San Basilio de Palenque, en el que los adultos realizan cantos y danzas durante el velorio.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lumbal%C3%BA.png
SINGLE_2256,lunarejo,"dicho de una persona, que tiene muchos lunares, y de ciertos animales que tienen muchas manchas",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lunarejo.png
SINGLE_2257,lungo,"- jornal
- jornalero
- falto de destreza, torpe",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lungo.png
SINGLE_2258,lupia,Dinero.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lupia.png
SINGLE_2259,lupias,dinero en poca cantidad,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lupias.png
SINGLE_2260,luquiado,"Referido a una persona, que tiene mucho dinero.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_luquiado.png
SINGLE_2261,lustrabotas,"- persona cuyo oficio es limpiar y lustrar el calzado
- Persona que tiene por oficio limpiar y lustrar el calzado.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_lustrabotas.png
SINGLE_2262,líchigo,"- Cantidad pequeña de hortalizas, frutas y verduras que se compra generalmente para el consumo diario.
- Dinero.
- Referido a una persona, tacaña.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_l%C3%ADchigo.png
SINGLE_2263,"líchigo, ga","Referido a una persona, sin dinero, pobre.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_l%C3%ADchigo__ga.png
SINGLE_2264,macambo,"Fruto de este árbol, de forma ovoide y de hasta 20 cm de largo, de cáscara leñosa de color amarillo al madurar, de semillas grandes y cubiertas de pulpa blanca, dulce y comestible.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_macambo.png
SINGLE_2265,macancán,"Hombre alto, corpulento y fuerte.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_macanc%C3%A1n.png
SINGLE_2266,machera,"Persona, cosa o situación que agradan mucho.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machera.png
SINGLE_2267,macheta,Machete corto de hoja ancha y cabo en madera o material sintético usado para labores del campo y como arma blanca.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_macheta.png
SINGLE_2268,machete estate en tu vaina,expresión que advierte que en algunos casos uno debe abstenerse de obrar por temor de riesgos que se presienten,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machete_estate_en_tu_vaina.png
SINGLE_2269,machiro,"Referido a una caballería, difícil de adiestrar o con resabios o mañas.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machiro.png
SINGLE_2270,machona,mujer de aspecto y comportamiento hombruno,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machona.png
SINGLE_2271,machorra,"- lesbiana, mujer homosexual
- marimacho, mujer corpulenta con ademanes o acciones hombrunas",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machorra.png
SINGLE_2272,machorrucio,Sopa hecha de maíz pelado y triturado.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machorrucio.png
SINGLE_2273,machucante,"- novio
- Amante o compañero sexual, que se mantiene oculto socialmente.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machucante.png
SINGLE_2274,machucar,Aprisionar fuertemente los dedos u otra parte del cuerpo hasta lastimarlos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machucar.png
SINGLE_2275,machucarse,sufrir una contusión una parte del cuerpo al quedar atrapado entre dos superficies,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machucarse.png
SINGLE_2276,machucho,"Referido a una persona, tacaña o avara.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machucho.png
SINGLE_2277,"machucho, cha","- Referido a un producto, de mala calidad.
- Referido a una persona, que realiza trabajos imperfectos o hace las cosas sin esmero.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machucho__cha.png
SINGLE_2278,machucón,golpe producido por el aprisionamiento de una parte del cuerpo entre dos supuerficies,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_machuc%C3%B3n.png
SINGLE_2279,machín machón,"Juego de parques infantiles que consiste en una barra sujeta al suelo por un eje central, que permite subir y bajar alternativamente a quienes se sitúan en cada extremo para balancearse.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mach%C3%ADn_mach%C3%B3n.png
SINGLE_2280,macoca,machete corto y gastado,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_macoca.png
SINGLE_2281,macoco,"Machete corto usado por los trabajadores de Baranoa, Magdalena, para laborar en el campo en actividades de siembra y cultivo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_macoco.png
SINGLE_2282,macojarto,"Referido a una persona, tonta o de poco entendimiento.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_macojarto.png
SINGLE_2283,macondiano,"- Referido a la novela de Gabriel García Márquez, universo referido a Macondo, pueblo de Cien años de soledad.
- Situación de apariencia fantástica o increíble, pero de naturaleza real.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_macondiano.png
SINGLE_2284,macuco,"Referido a una persona, de cuerpo grueso, formas toscas y baja estatura.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_macuco.png
SINGLE_2285,macumba,Hechizo o brujería con la que se pretende perjudicar a una persona.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_macumba.png
SINGLE_2286,madrazo,"Insulto que se dice a una persona, nombrándole irrespetuosamente su madre.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_madrazo.png
SINGLE_2287,madrina,"- Lote de ganado caballar o vacuno.
- En una manada de ganado, res o grupo de reses mansas que sirven para reunir o guiar al resto de animales, especialmente a los bravíos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_madrina.png
SINGLE_2288,madrinero,Referido a una persona o animal que reúne y guía al ganado.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_madrinero.png
SINGLE_2289,madrino,caballo que sirve de guía a otras bestias,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_madrino.png
SINGLE_2290,maduro,"Tipo de plátano de forma alargada y curva, de cáscara amarilla y pulpa blanda y amarillenta que se come crudo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maduro.png
SINGLE_2291,maganza,"pachorra, ociosidad",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maganza.png
SINGLE_2292,maganzón,holgazán,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maganz%C3%B3n.png
SINGLE_2293,maguaré,"Instrumento tradicional de percusión, hecho de un tronco hueco, que sirve para fines rituales o para transmitir noticias entre distintos pueblos de la Amazonía.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maguar%C3%A9.png
SINGLE_2294,maicera,Terreno plantado de maíz.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maicera.png
SINGLE_2295,maicerada,Actitud o acción propia del maicero o antioqueño.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maicerada.png
SINGLE_2296,maicero,Relativo a la región de Antioquia.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maicero.png
SINGLE_2297,majada,Corral amplio en donde el ganado puede descansar y pastar y que es de mayores proporciones que el reservado para las vacas de ordeño.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_majada.png
SINGLE_2298,majayucas,"Persona, tonta o de poco entendimiento.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_majayucas.png
SINGLE_2299,majiña,"Hormiga pequeña, de color rojo y de fuerte picadura.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maji%C3%B1a.png
SINGLE_2300,malacrianza,"falta de urbanidad, grosería",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malacrianza.png
SINGLE_2301,malamaña,predisposición al robo,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malama%C3%B1a.png
SINGLE_2302,malamañoso,"Referido a una persona, ladrona",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malama%C3%B1oso.png
SINGLE_2303,malandro,delincuente,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malandro.png
SINGLE_2304,malandrín,Delincuente.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malandr%C3%ADn.png
SINGLE_2305,malaya,expresa un deseo vehemente en relación con algo alcanzado o difícil de alcanzar,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malaya.png
SINGLE_2306,maldadoso,"- Referido a una persona o cosa, malintencionada.
- Referido a una persona, que acostumbra a hacer bromas pesadas o travesuras.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maldadoso.png
SINGLE_2307,maldecido,"Referido a una persona, que comete faltas imperdonables.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maldecido.png
SINGLE_2308,maldingo,"Referido a algo o a alguien, que es o está maldito.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maldingo.png
SINGLE_2309,malencarado,"Persona grosera, agresiva y de modales toscos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malencarado.png
SINGLE_2310,malgeniado,"Referido a una persona, malhumorada o que se irrita con facilidad.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malgeniado.png
SINGLE_2311,malgenioso,"Referido a una persona, de mal genio.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malgenioso.png
SINGLE_2312,malhaya,expresa un deseo vehemente en relación con algo alcanzado o difícil de alcanzar,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malhaya.png
SINGLE_2313,malongo,"Referido a algo, de mala calidad.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malongo.png
SINGLE_2314,maloquero,"Dueño, jefe o autoridad principal de una maloca.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maloquero.png
SINGLE_2315,maloso,"Referido a una persona, que actúa con maldad.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maloso.png
SINGLE_2316,malparidez,"Depresión, tristeza profunda.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malparidez.png
SINGLE_2317,malto,"Referido a un animal, que aún no ha dado cría.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_malto.png
SINGLE_2318,maluco,"- Referido a una persona o cosa, que carece de belleza.
- Referido a una persona, indispuesta debido a un quebranto de salud.
- Referido a una cosa, desagradable según el sentido del gusto o el olfato.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maluco.png
SINGLE_2319,maluquearse,"Enfermarse repentinamente, algunas veces hasta desmayarse.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maluquearse.png
SINGLE_2320,maluquera,Malestar o quebranto leve de salud que no se puede describir fácilmente.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maluquera.png
SINGLE_2321,mamadera de gallo,tomar del pelo,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamadera_de_gallo.png
SINGLE_2322,mamado,"- aburrido, cansado de algo
- cansado, fatigado",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamado.png
SINGLE_2323,mamagallista,Persona que le gusta hacer bromas o burlarse de los demás.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamagallista.png
SINGLE_2324,mamarse,Desistir de un trato.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamarse.png
SINGLE_2325,mambeadero,"- Reunión ceremonial en que se consume mambe y ambil y se dialoga intensamente, especialmente para orientar la acción y el comportamiento futuro a través de los relatos tradicionales.
- Dentro de una maloca, espacio donde se elabora y consume ritualmente el mambe.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mambeadero.png
SINGLE_2326,mambear,"- Consumir, diluyendo con la saliva el polvo del mambe en la boca, especialmente con fines rituales, medicinales o espirituales.
- Consumir la hoja de coca tostada masticándola junto con algún tipo de cal, especialmente con fines rituales.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mambear.png
SINGLE_2327,mamera,"- cosa o situación que causa desagrado, aburrimiento
- Cosa o situación que produce pereza o falta de interés.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamera.png
SINGLE_2328,mamerto,"Referido a una persona, que sigue los lineamientos del comunismo o partidos de izquierda.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamerto.png
SINGLE_2329,mamey,"dicho de una actividad, fácil de hacer",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamey.png
SINGLE_2330,mameyudo,"Referido a una cosa, grande.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mameyudo.png
SINGLE_2331,mamila,Objeto de goma en forma de pezón con un agujero que se pone al biberón para que el niño succione.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamila.png
